fact_id,date_id,state_id,program_id,program_coverage_pct,people_screened,beneficiaries_reached,maternal_health_beneficiaries,child_immunization_count,children_population,adults_population,elderly_population,high_risk_individuals,chronic_disease_patients,health_vulnerability_index,socioeconomic_score
281,2,15,5,43.4,3913,28710,720,645681,780267,1836910,419415,411,95,63.7,56.5
282,2,15,6,95.4,7732,5021,1559,683314,780267,1836910,419415,1237,444,30.0,96.6
283,2,16,1,73.9,8206,6572,1146,619378,945046,2116079,342896,512,271,11.1,67.1
284,2,16,2,47.0,2830,1382,189,798033,945046,2116079,342896,139,87,77.6,37.0
285,2,16,3,85.0,8844,7351,848,839019,945046,2116079,342896,804,983,24.7,64.1
286,2,16,4,90.0,2268,1066,276,702077,945046,2116079,342896,257,180,53.5,33.8
287,2,16,5,93.2,7595,3178,1013,813076,945046,2116079,342896,461,166,44.0,42.8
288,2,16,6,48.7,5546,3047,756,836552,945046,2116079,342896,334,254,43.5,90.8
289,2,17,1,67.8,2978,2280,524,267908,347462,739478,112233,148,177,39.9,55.3
290,2,17,2,96.5,815,672,111,291700,347462,739478,112233,92,114,24.7,13.2
291,2,17,3,97.5,1752,1004,164,231851,347462,739478,112233,193,114,44.7,98.6
292,2,17,4,96.2,1848,1337,300,228700,347462,739478,112233,133,135,53.3,70.4
293,2,17,5,58.9,606,309,85,331266,347462,739478,112233,31,20,52.7,20.7
294,2,17,6,82.3,846,559,158,224784,347462,739478,112233,56,19,40.5,71.2
295,2,18,1,84.1,4138,2327,366,438676,631871,1336992,246987,279,114,69.4,76.1
296,2,18,2,35.3,4696,2424,634,565765,631871,1336992,246987,489,220,59.9,24.2
297,2,18,3,66.4,4589,2806,292,579245,631871,1336992,246987,638,367,52.8,61.6
298,2,18,4,36.3,3957,1643,199,497444,631871,1336992,246987,229,207,48.4,63.5
299,2,18,5,74.7,4429,3858,986,529256,631871,1336992,246987,608,588,60.3,79.0
300,2,18,6,53.4,5540,4928,778,415480,631871,1336992,246987,957,282,45.4,52.0
301,2,19,1,76.4,105451,76408,7891,9650277,11987702,28586139,3891291,13466,9182,64.4,66.9
302,2,19,2,95.1,114383,50001,8550,7669590,11987702,28586139,3891291,4727,3261,56.6,88.4
303,2,19,3,53.3,81168,61207,10158,7313025,11987702,28586139,3891291,5666,2030,59.6,48.4
304,2,19,4,90.9,24125,15571,4488,8658555,11987702,28586139,3891291,3622,1478,63.2,46.9
305,2,19,5,86.6,29784,14262,4344,11697522,11987702,28586139,3891291,1229,1364,47.2,41.9
306,2,19,6,85.2,54810,36004,5620,11377585,11987702,28586139,3891291,2611,5869,56.0,71.7
307,2,20,1,85.9,31694,15869,2848,6520521,8867841,16571683,3813073,1708,922,36.2,72.2
308,2,20,2,74.1,73416,54677,14122,6211235,8867841,16571683,3813073,4261,3183,41.7,44.7
309,2,20,3,70.4,87515,35498,11023,8619139,8867841,16571683,3813073,3148,3395,44.2,24.4
310,2,20,4,82.2,47053,32170,6221,7094772,8867841,16571683,3813073,4678,1067,53.5,54.3
311,2,20,5,73.8,41065,36307,11744,7134189,8867841,16571683,3813073,7695,4248,44.0,38.3
312,2,20,6,45.6,54801,29449,8819,8381024,8867841,16571683,3813073,5294,2608,78.4,54.2
313,2,21,1,35.4,182284,152500,19267,13995820,20417463,49702082,8592608,10163,20655,42.2,33.4
314,2,21,2,57.9,137855,58302,12132,12745650,20417463,49702082,8592608,6790,9060,77.4,72.5
315,2,21,3,67.9,147492,111414,14076,19543948,20417463,49702082,8592608,27543,8747,71.1,61.0
316,2,21,4,77.8,236659,28870,18935,18871716,20417463,49702082,8592608,36056,20828,50.0,9.7
317,2,21,5,90.7,168562,77781,24781,16839496,20417463,49702082,8592608,5359,6836,77.8,58.0
318,2,21,6,96.9,112115,66561,23081,19524455,20417463,49702082,8592608,12788,10207,69.7,57.2
319,2,22,1,79.5,1593,1348,370,167435,200967,409941,76509,268,200,57.0,67.0
320,2,22,2,69.2,1747,1364,297,179413,200967,409941,76509,279,184,56.4,37.3
321,2,22,3,76.7,899,29511,184,184178,200967,409941,76509,100,65,55.3,22.3
322,2,22,4,81.6,569,509,117,182072,200967,409941,76509,46,61,56.5,73.6
323,2,22,5,68.7,1180,505,134,183728,200967,409941,76509,51,46,84.7,26.0
324,2,22,6,36.4,2083,1521,473,162878,200967,409941,76509,250,73,49.9,62.6
325,2,23,1,79.3,159076,72140,14718,18564696,20066216,44446722,7285076,12579,10982,74.4,33.9
326,2,23,2,57.0,127522,54344,18873,14636679,20066216,44446722,7285076,11437,3305,48.8,57.1
327,2,23,3,67.1,92905,64211,15569,17773894,20066216,44446722,7285076,7240,8415,70.9,73.0
328,2,23,4,36.6,194134,131260,34851,19009367,20066216,44446722,7285076,8514,11852,56.2,63.2
329,2,23,5,88.1,201739,81476,13085,18845194,20066216,44446722,7285076,20241,5660,11.0,74.7
330,2,23,6,45.6,190115,158251,53326,12878624,20066216,44446722,7285076,27966,15612,63.1,68.4
331,2,24,1,72.6,93087,70661,21241,7390036,11668153,24724665,4508018,11678,9983,35.4,43.7
332,2,24,2,38.0,89042,55850,14853,8272982,11668153,24724665,4508018,6941,3205,27.1,69.9
333,2,24,3,88.4,63298,28735,8821,11130052,11668153,24724665,4508018,4755,2005,54.3,26.3
334,2,24,4,74.9,71445,53222,9290,10459817,11668153,24724665,4508018,10837,2636,19.8,42.2
335,2,24,5,37.5,44553,47987,11117,8679663,11668153,24724665,4508018,3436,6334,61.0,23.9
336,2,24,6,91.6,29846,16709,3841,7203460,11668153,24724665,4508018,2136,2185,8.7,72.8
337,2,25,1,83.1,9005,7325,2223,1059886,1101336,2371667,561379,1619,538,56.6,27.5
338,2,25,2,35.1,6798,4492,762,992671,1101336,2371667,561379,867,184,60.2,42.7
339,2,25,3,66.4,12136,9181,2514,885801,1101336,2371667,561379,1517,446,32.6,36.5
340,2,25,4,89.3,8349,5786,722,808819,1101336,2371667,561379,1205,243,30.9,53.0
341,2,25,5,94.5,44553,7114,737,728280,1101336,2371667,561379,581,480,78.0,65.6
342,2,25,6,52.5,8894,6892,1981,796372,1101336,2371667,561379,1673,987,78.7,100.0
343,2,26,1,43.2,134378,82280,20156,54442110,59218072,136474517,29689538,20393,10911,61.3,55.2
344,2,26,2,79.2,457218,221281,36181,47703311,59218072,136474517,29689538,54355,8334,49.3,51.4
345,2,26,3,81.7,353608,207983,48340,36250019,59218072,136474517,29689538,51250,30892,80.7,77.0
346,2,26,4,70.3,142370,112408,36902,51506327,59218072,136474517,29689538,7969,17975,63.9,80.1
347,2,26,5,97.6,237345,135428,15724,54457756,59218072,136474517,29689538,28607,16816,29.7,33.1
348,2,26,6,46.9,430180,222058,35496,51940891,59218072,136474517,29689538,21273,6976,49.9,41.2
349,2,27,1,35.1,18565,11975,2009,3829414,4862991,11574924,2447247,1715,463,51.6,66.4
350,2,27,2,75.7,26848,17651,3306,3388355,4862991,11574924,2447247,3630,1053,62.8,85.1
351,2,27,3,94.2,12422,5998,1973,4159291,4862991,11574924,2447247,1158,432,38.2,77.2
352,2,27,4,55.8,39897,16647,1825,4435688,4862991,11574924,2447247,3209,2527,89.1,44.9
353,2,27,5,41.3,43131,20556,3497,3147583,4862991,11574924,2447247,4221,2582,89.4,50.3
354,2,27,6,56.3,56495,34122,5805,3968147,4862991,11574924,2447247,7157,3576,28.2,57.7
355,2,28,1,57.1,290973,252737,65363,21550833,27500212,60705237,9537139,40293,8441,56.6,35.8
356,2,28,2,46.3,125122,85600,15020,16790726,27500212,60705237,9537139,10761,10981,80.6,40.6
357,2,28,3,46.5,47803,79598,23990,19263177,27500212,60705237,9537139,13685,6854,44.8,49.3
358,2,28,4,41.1,125805,70277,12992,17544314,27500212,60705237,9537139,10996,11021,43.4,42.6
359,2,28,5,48.7,250777,106870,37133,19959196,27500212,60705237,9537139,15117,5163,73.5,75.4
360,2,28,6,70.0,286853,149692,45964,19712963,27500212,60705237,9537139,36086,21820,74.8,56.1
361,2,29,1,38.1,18705,12898,3543,8250675,9119656,19850937,4107527,2120,1029,47.9,100.0
362,2,29,2,89.6,57728,47447,13124,5569711,9119656,19850937,4107527,9658,5129,52.1,50.6
363,2,29,3,45.5,38424,17294,5682,6207261,9119656,19850937,4107527,3014,577,43.4,76.4
364,2,29,4,48.8,44638,24368,4895,7135354,9119656,19850937,4107527,5105,1165,61.6,46.1
365,2,29,5,91.5,55464,48554,13766,6761221,9119656,19850937,4107527,9216,1940,74.6,58.0
366,2,29,6,48.2,73008,36003,5247,7879610,9119656,19850937,4107527,8957,1106,75.4,100.0
367,2,30,1,81.2,31890,24450,5131,2784483,3860198,8377371,1429627,5707,3533,24.7,11.6
368,2,30,2,95.5,26220,22757,7385,2653063,3860198,8377371,1429627,2419,1942,68.1,92.8
369,2,30,3,57.1,15687,10701,1383,3000560,3860198,8377371,1429627,1300,1321,44.9,48.3
370,2,30,4,69.8,13108,6032,1287,3051302,3860198,8377371,1429627,843,924,39.9,42.8
371,2,30,5,70.4,32481,25547,4272,2765474,3860198,8377371,1429627,2542,2359,71.4,53.7
372,2,30,6,45.3,12588,5420,1446,3748680,3860198,8377371,1429627,676,553,61.8,57.0
373,2,31,1,61.3,677,568,90,59027,83921,174814,37092,88,56,11.7,46.1
374,2,31,2,77.8,194,84,28,62873,83921,174814,37092,10,13,32.4,44.7
375,2,31,3,91.6,349,269,78,81911,83921,174814,37092,33,22,14.3,73.7
376,2,31,4,57.6,657,482,114,67557,83921,174814,37092,106,83,56.0,66.1
377,2,31,5,79.3,392,220,71,61183,83921,174814,37092,34,14,64.9,57.0
378,2,31,6,91.8,352,259,66,72645,83921,174814,37092,37,21,57.9,50.3
379,2,32,1,47.5,2662,1284,241,321394,407756,870249,152959,198,155,52.6,56.8
380,2,32,2,71.4,1621,1145,118,393507,407756,870249,152959,157,147,81.2,61.6
381,2,32,3,94.7,4330,3861,849,399264,407756,870249,152959,512,242,49.8,68.5
382,2,32,4,75.5,2617,1495,458,271531,407756,870249,152959,291,207,54.0,64.5
383,2,32,5,73.3,2058,1185,294,368115,407756,870249,152959,144,49,43.1,33.3
384,2,32,6,82.1,3733,1704,585,284976,407756,870249,152959,108,95,76.9,49.2
385,3,1,1,50.6,60161,31352,6628,9680923,15911073,33183650,6905243,3997,1785,33.0,61.1
386,3,1,2,94.6,61851,41193,13058,14444140,15911073,33183650,6905243,9550,2104,84.3,30.9
387,3,1,3,87.4,93233,49801,9528,12868667,15911073,33183650,6905243,8719,3326,26.6,69.2
388,3,1,4,35.2,39461,20501,2507,12464386,15911073,33183650,6905243,3827,1329,30.9,63.6
389,3,1,5,95.4,37561,29138,6648,14963176,15911073,33183650,6905243,3106,2597,60.5,76.7
390,3,1,6,40.3,157028,106536,32731,12991637,15911073,33183650,6905243,15323,10439,20.5,54.0
391,3,2,1,71.0,2217,1165,299,251292,385778,940352,138492,255,110,58.5,46.1
392,3,2,2,63.0,959,589,130,306310,385778,940352,138492,121,83,79.1,41.3
393,3,2,3,40.3,4068,3373,1014,369616,385778,940352,138492,343,132,74.1,62.7
394,3,2,4,55.1,2585,1736,183,363623,385778,940352,138492,384,261,40.5,56.9
395,3,2,5,89.5,1888,1189,177,297898,385778,940352,138492,213,45,47.1,29.0
396,3,2,6,62.2,894,482,66,259128,385778,940352,138492,70,81,50.6,88.1
397,3,3,1,85.9,65589,29551,3335,7015924,9982300,22340538,3375859,3808,2144,63.4,71.0
398,3,3,2,74.6,44892,39521,8430,7379698,9982300,22340538,3375859,4360,3479,25.5,41.7
399,3,3,3,41.2,76453,44374,10646,7596211,9982300,22340538,3375859,9710,3300,66.1,100.0
400,3,3,4,93.4,74185,39022,7585,6098435,9982300,22340538,3375859,9040,4222,72.5,90.6
401,3,3,5,83.9,21805,17959,4570,6282465,9982300,22340538,3375859,1583,1222,47.4,19.7
402,3,3,6,35.1,22334,18245,3225,7870683,9982300,22340538,3375859,1322,1896,49.2,60.7
403,3,4,1,66.6,211410,174920,35197,26643172,34427408,77599638,11639358,23001,26960,43.3,42.6
404,3,4,2,35.4,332425,157387,28245,28452574,34427408,77599638,11639358,20845,21486,44.9,20.6
405,3,4,3,40.1,90440,60519,12049,22571729,34427408,77599638,11639358,9827,3640,69.7,64.1
406,3,4,4,46.0,169767,87831,28341,21157917,34427408,77599638,11639358,15228,10291,55.1,72.0
407,3,4,5,75.7,342446,274458,41487,24102754,34427408,77599638,11639358,40958,32629,56.4,91.9
408,3,4,6,89.9,75050,51170,8316,30592877,34427408,77599638,11639358,3532,2641,33.5,43.0
409,3,5,1,49.6,79542,67012,10500,7444914,8400861,17422616,4041102,15399,11138,37.9,81.3
410,3,5,2,72.4,15035,11465,2690,5701605,8400861,17422616,4041102,1200,657,51.8,38.0
411,3,5,3,64.6,72028,48622,16927,5172193,8400861,17422616,4041102,5783,3381,45.9,38.0
412,3,5,4,79.5,21035,16498,1650,5261496,8400861,17422616,4041102,4113,2562,49.9,18.7
413,3,5,5,53.5,18300,15705,2250,5540400,8400861,17422616,4041102,1993,2102,64.7,61.1
414,3,5,6,57.2,67053,46378,13200,5207396,8400861,17422616,4041102,4899,8291,74.3,24.0
415,3,6,1,84.0,4371,2659,871,408732,433640,971019,163227,561,342,49.9,45.5
416,3,6,2,69.3,1177,1005,321,345567,433640,971019,163227,121,146,54.5,43.4
417,3,6,3,78.3,3852,2244,531,413979,433640,971019,163227,254,302,56.9,56.2
418,3,6,4,38.1,3283,1597,477,377127,433640,971019,163227,217,259,6.4,32.9
419,3,6,5,41.8,2360,1463,291,312225,433640,971019,163227,332,204,87.4,45.4
420,3,6,6,83.2,3648,1859,553,285105,433640,971019,163227,247,224,30.9,54.0
421,3,7,1,35.5,196903,127755,38954,14714024,19744798,39742067,8526196,26762,9018,45.9,44.2
422,3,7,2,61.9,169720,81176,22350,11944096,19744798,39742067,8526196,6662,13084,45.3,65.1
423,3,7,3,37.0,203821,182315,31330,17370671,19744798,39742067,8526196,18551,27522,44.3,47.4
424,3,7,4,92.9,160812,77128,15887,15727126,19744798,39742067,8526196,8260,6309,28.4,50.2
425,3,7,5,81.8,210314,88364,21393,17698613,19744798,39742067,8526196,12251,8316,65.7,71.5
426,3,7,6,76.0,145964,129751,23755,17006360,19744798,39742067,8526196,30967,21199,54.6,49.4
427,3,8,1,60.5,45262,18495,5597,6569124,8100939,16439571,4015461,2949,2195,60.1,58.1
428,3,8,2,73.3,45318,40319,11500,7497870,8100939,16439571,4015461,4773,6112,37.4,42.9
429,3,8,3,82.6,58782,43859,9967,5381173,8100939,16439571,4015461,8022,2282,76.2,63.8
430,3,8,4,85.4,55340,34827,8200,6678434,8100939,16439571,4015461,4669,4088,61.2,64.9
431,3,8,5,95.4,64378,30483,3198,7358145,8100939,16439571,4015461,5897,2533,27.6,79.3
432,3,8,6,92.6,26317,22202,2895,5304421,8100939,16439571,4015461,3151,1546,59.1,50.2
433,3,9,1,54.7,17383,11807,1266,1195747,1965266,4431129,792978,870,1258,39.3,51.7
434,3,9,2,56.1,5845,5190,540,1688712,1965266,4431129,792978,347,524,32.3,58.4
435,3,9,3,97.5,15229,8153,1032,1612546,1965266,4431129,792978,1332,539,58.0,40.2
436,3,9,4,91.3,9705,8404,1605,1273980,1965266,4431129,792978,835,949,54.2,62.2
437,3,9,5,84.3,5461,4583,1347,1575455,1965266,4431129,792978,398,691,24.8,21.1
438,3,9,6,36.2,5329,2940,385,6613341,1965266,4431129,792978,165,158,78.7,87.6
439,3,10,1,90.2,71161,62826,18437,9114234,11018253,22314076,4809669,10863,2102,46.1,90.9
440,3,10,2,80.3,61216,36976,9435,7789087,11018253,22314076,4809669,4990,3056,61.6,50.8
441,3,10,3,69.1,71027,50517,8066,8162222,11018253,22314076,4809669,12450,5664,25.4,62.0
442,3,10,4,85.3,76707,63566,16642,10073329,11018253,22314076,4809669,4412,10379,60.7,44.1
443,3,10,5,42.0,51941,34614,9191,7028321,11018253,22314076,4809669,6065,3809,62.4,54.6
444,3,10,6,53.3,63245,40542,9055,7180012,11018253,22314076,4809669,2623,5070,83.0,81.7
445,3,11,1,82.6,100662,72111,16831,13286678,19136544,40506953,8524443,13121,3476,43.3,43.7
446,3,11,2,52.1,132693,72106,24484,6631720,19136544,40506953,8524443,9717,4454,30.8,61.3
447,3,11,3,87.9,196933,140694,40992,13613493,19136544,40506953,8524443,17864,4624,75.9,67.3
448,3,11,4,83.2,192750,107793,11056,12690692,19136544,40506953,8524443,8167,5834,34.6,55.2
449,3,11,5,89.7,111179,83612,16156,18463486,19136544,40506953,8524443,5704,4239,30.7,64.7
450,3,11,6,56.1,137570,115468,13347,15381301,19136544,40506953,8524443,7880,15698,50.3,63.9
451,3,12,1,76.1,55434,34824,11267,7939898,10297449,19968158,3342556,4827,1362,42.6,24.4
452,3,12,2,86.5,105749,78099,15370,7587729,10297449,19968158,3342556,18019,10347,53.8,62.6
453,3,12,3,46.5,31486,23435,3596,7765832,10297449,19968158,3342556,1697,914,0.0,12.2
454,3,12,4,77.4,83890,46847,8328,6533953,10297449,19968158,3342556,3391,7289,63.8,70.4
455,3,12,5,69.8,27684,12302,3965,8299792,10297449,19968158,3342556,1984,654,43.7,61.8
456,3,12,6,82.6,82233,50479,15191,7117784,10297449,19968158,3342556,4585,3181,48.0,60.5
457,3,13,1,67.7,123587,66445,16134,15386400,24127497,50683790,11297227,5621,9573,71.0,100.0
458,3,13,2,88.3,155331,115635,26233,22937200,24127497,50683790,11297227,11703,11362,38.5,62.4
459,3,13,3,90.3,238410,174487,58997,17480373,24127497,50683790,11297227,30621,23949,53.0,47.9
460,3,13,4,91.9,170595,88802,14833,16341379,24127497,50683790,11297227,4890,10154,17.5,31.2
461,3,13,5,78.8,46708,24019,6237,18053665,24127497,50683790,11297227,3379,1878,22.7,100.0
462,3,13,6,73.6,174267,84048,21173,20063554,24127497,50683790,11297227,15240,6785,86.4,63.7
463,3,14,1,54.6,278697,132327,16699,22415545,33643456,74748666,10722481,3581,7896,55.4,81.7
464,3,14,2,40.7,339187,295909,38017,25206071,33643456,74748666,10722481,56976,16340,40.1,56.6
465,3,14,3,77.3,147599,72709,25318,26065892,33643456,74748666,10722481,14143,12204,41.9,61.5
466,3,14,4,93.6,323391,264075,42461,20752563,33643456,74748666,10722481,50470,33210,35.3,38.2
467,3,14,5,53.4,253890,173176,44758,6665596,33643456,74748666,10722481,16318,30840,47.2,44.5
468,3,14,6,36.7,159256,68753,18593,26072146,33643456,74748666,10722481,3874,5365,48.5,35.4
469,3,15,1,73.5,4226,3505,628,657918,818580,1899659,424857,836,605,48.8,43.7
470,3,15,2,50.9,4783,3138,1073,795893,818580,1899659,424857,606,345,90.4,51.3
471,3,15,3,45.3,1554,635,129,615577,818580,1899659,424857,69,59,45.6,61.3
472,3,15,4,78.1,6441,28870,1420,633826,818580,1899659,424857,366,919,65.4,46.2
473,3,15,5,78.2,5347,2915,446,620005,818580,1899659,424857,601,198,32.9,81.3
474,3,15,6,56.2,2631,2302,641,715775,818580,1899659,424857,334,170,74.9,72.6
475,3,16,1,81.5,8688,5729,777,608918,876356,1876208,409839,796,669,27.6,36.9
476,3,16,2,61.9,8226,6052,1778,668002,876356,1876208,409839,1277,500,69.1,46.3
477,3,16,3,97.3,9186,6029,1790,582765,876356,1876208,409839,1178,883,43.7,33.9
478,3,16,4,46.6,6445,5629,775,799371,876356,1876208,409839,743,517,49.9,74.1
479,3,16,5,83.9,3969,2428,729,723090,876356,1876208,409839,440,292,37.1,64.0
480,3,16,6,48.7,8212,4054,527,626924,876356,1876208,409839,386,207,51.2,29.3
481,3,17,1,58.3,3368,2829,704,326401,343781,731931,106650,299,103,36.3,74.0
482,3,17,2,84.3,3091,2464,505,236507,343781,731931,106650,270,253,57.8,45.7
483,3,17,3,59.9,2361,1109,273,301846,343781,731931,106650,69,176,30.9,72.6
484,3,17,4,94.5,3596,2668,433,213114,343781,731931,106650,332,192,37.5,1.2
485,3,17,5,83.9,3010,1416,270,240316,343781,731931,106650,114,83,49.8,50.0
486,3,17,6,83.1,44526,1349,452,283105,343781,731931,106650,240,227,55.7,32.0
487,3,18,1,73.8,1398,770,243,465957,558730,1371531,227287,116,83,57.8,83.0
488,3,18,2,81.8,3666,2262,643,6631720,558730,1371531,227287,433,205,35.1,73.9
489,3,18,3,98.2,1998,1354,210,409271,558730,1371531,227287,69,222,90.0,66.9
490,3,18,4,68.4,4386,1775,480,513869,558730,1371531,227287,209,65,43.7,42.2
491,3,18,5,59.1,3218,1389,464,371356,558730,1371531,227287,264,88,45.4,22.0
492,3,18,6,66.9,5282,4096,1268,344342,558730,1371531,227287,436,152,9.9,37.6
493,3,19,1,61.2,86427,59247,8972,8640352,13269618,26289085,5005917,5373,3925,65.4,23.8
494,3,19,2,87.8,38443,28192,3959,11691802,13269618,26289085,5005917,2873,2815,71.4,47.7
495,3,19,3,93.1,92931,44589,8743,11077248,13269618,26289085,5005917,3908,2667,49.3,53.0
496,3,19,4,62.9,128620,85274,11923,8098168,13269618,26289085,5005917,17898,2829,47.5,35.1
497,3,19,5,90.2,45760,39137,5668,9382712,13269618,26289085,5005917,7059,4494,18.3,15.6
498,3,19,6,61.0,130553,97300,17663,12842608,13269618,26289085,5005917,4938,4033,29.8,43.1
499,3,20,1,59.2,49117,24319,3628,7456225,8433814,18148573,2522365,2000,3970,69.1,80.3
500,3,20,2,42.2,87060,61166,9821,6631720,8433814,18148573,2522365,11483,9310,50.2,70.6
501,3,20,3,64.2,82894,41674,7149,6425727,8433814,18148573,2522365,2883,6007,73.5,40.3
502,3,20,4,75.3,81942,72806,22622,6878962,8433814,18148573,2522365,7483,12360,39.1,70.6
503,3,20,5,75.9,43827,35841,12339,6665596,8433814,18148573,2522365,3726,5147,31.8,52.2
504,3,20,6,93.1,81833,60680,20660,5911349,8433814,18148573,2522365,9713,10437,47.8,68.5
505,3,21,1,43.4,111777,64559,14364,15224555,23015850,49246457,10157433,13369,5592,58.4,70.9
506,3,21,2,72.3,155314,98597,33068,20115266,23015850,49246457,10157433,13440,16312,27.8,43.2
507,3,21,3,48.3,184214,109653,32870,16795870,23015850,49246457,10157433,11826,16417,56.7,87.7
508,3,21,4,36.0,42888,33904,10044,17777237,23015850,49246457,10157433,8403,5670,100.0,66.6
509,3,21,5,87.3,156850,129573,37795,15093227,23015850,49246457,10157433,18195,15023,39.6,53.6
510,3,21,6,51.7,49687,41544,14196,14298289,23015850,49246457,10157433,5966,4930,59.7,46.0
511,3,22,1,87.1,673,340,97,130646,206282,397278,86644,74,17,74.7,64.5
512,3,22,2,54.7,884,601,128,160095,206282,397278,86644,129,24,28.8,66.2
513,3,22,3,75.6,1069,653,159,179292,206282,397278,86644,140,28,49.1,71.2
514,3,22,4,63.4,1434,626,210,160289,206282,397278,86644,36,84,68.7,49.0
515,3,22,5,94.3,1241,979,295,130217,206282,397278,86644,102,73,26.1,85.2
516,3,22,6,86.5,830,483,114,177692,206282,397278,86644,40,22,70.8,75.1
517,3,23,1,84.1,60995,27850,8307,12543877,20470261,46445062,9525551,6171,4359,69.1,59.2
518,3,23,2,70.3,40997,29710,9860,13421601,20470261,46445062,9525551,4214,2244,33.7,55.6
519,3,23,3,42.5,110692,81386,17202,13167132,20470261,46445062,9525551,15762,14357,65.8,75.0
520,3,23,4,60.5,201929,161855,28474,16053480,20470261,46445062,9525551,27654,23318,35.8,59.6
521,3,23,5,79.2,71058,62462,21307,18942171,20470261,46445062,9525551,4107,11127,72.2,61.2
522,3,23,6,61.9,138553,69331,22534,17667892,20470261,46445062,9525551,11438,4081,40.5,62.6
523,3,24,1,71.4,64504,32605,8206,7650150,9699111,23701082,4541600,5621,2164,47.2,74.7
524,3,24,2,74.9,22379,16720,4944,6638688,9699111,23701082,4541600,2689,2782,61.0,42.0
525,3,24,3,86.2,107708,94315,15666,6810335,9699111,23701082,4541600,19169,11627,73.0,30.2
526,3,24,4,77.1,80951,66045,13210,8158499,9699111,23701082,4541600,14743,9254,60.8,49.3
527,3,24,5,89.5,71412,63193,19713,6766742,9699111,23701082,4541600,12436,8462,45.2,68.4
528,3,24,6,82.2,70663,41232,10613,8409193,9699111,23701082,4541600,9311,3727,39.7,100.0
529,3,25,1,38.1,6112,3891,463,744868,1146336,2470330,571558,775,185,45.1,50.9
530,3,25,2,88.2,6367,5708,747,927362,1146336,2470330,571558,442,396,49.3,4.2
531,3,25,3,75.5,5803,3065,1014,1031779,1146336,2470330,571558,404,153,58.8,39.9
532,3,25,4,72.6,3018,2585,449,766935,1146336,2470330,571558,331,284,43.3,64.4
